,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
8189,U001,0200769623,WAL-MAR associates,2020-04-26 08:00:52.898437500,2020.0,1930763838.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAH4,5776.34,0-15 Days
8190,U001,0200707822,PUBLI associates,2020-04-01 03:08:00.984375000,2020.0,1930655506.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,119363.52,0-15 Days
8191,U001,0200793513,KROGER corp,2020-04-30 08:41:16.656250000,2020.0,1930784318.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAA8,56500.55,0-15 Days
8192,U001,0200353024,DECA corporation,2020-04-04 20:16:22.875000000,2020.0,1930690524.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM4,432.84,0-15 Days
8193,U001,0200744019,TARG corp,2020-04-28 13:35:57.781250000,2020.0,1930766696.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAA8,5493.29,0-15 Days
8194,U001,0200769623,WAL-MAR co,2020-04-20 08:00:52.898437500,2020.0,1930745674.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAH4,15664.03,0-15 Days
8195,U001,0200744019,TARG in,2020-04-13 13:35:57.781250000,2020.0,1930692040.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,6463.67,0-15 Days
8196,U001,0200772670,ASSOCIAT trust,2020-04-21 09:42:10.796875000,2020.0,1930749673.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAU5,40654.88,0-15 Days
8197,U001,0100004536,BAS ,2020-04-17 18:46:38.828125000,2020.0,1930729724.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,42975.18,0-15 Days
8198,CA02,0140104423,METRO  corp,2020-04-06 05:10:32.812500000,2020.0,2960623189.0,2020-03-23 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-24 00:00:00.000000000,CA10,41199.5376,0-15 Days
8199,U001,0200331749,SYSC llc,2020-05-19 13:09:43.468750000,2020.0,1930832688.0,2020-04-28 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAD1,5613.04,0-15 Days
8200,U001,0200772670,ASSOCIAT us,2020-04-27 09:42:10.796875000,2020.0,1930777459.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAU5,876.21,0-15 Days
8201,U001,0100000272,WR us,2020-04-18 04:15:11.562500000,2020.0,1930559932.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAA8,28704.0,0-15 Days
8202,U001,0200769623,WAL-MAR systems,2020-04-30 08:00:52.898437500,2020.0,1930780099.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAH4,57616.85,0-15 Days
8203,U001,0200779051,AFFILI corp,2020-05-10 16:13:22.187500000,2020.0,1930812735.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,18978.44,0-15 Days
8204,U001,0200769623,WAL-MAR systems,2020-03-22 08:00:52.898437500,2020.0,1930611985.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAH4,12219.74,0-15 Days
8205,U001,0200705742,DOT co,2020-05-19 02:24:17.062500000,2020.0,1930862314.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAA8,27825.24,0-15 Days
8206,U001,0200776463,KROGE llc,2020-05-03 08:41:16.656250000,2020.0,1930799209.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAA8,43778.66,0-15 Days
8207,U001,0200707822,PUBLI in,2020-05-03 03:08:00.984375000,2020.0,1930799533.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAA8,86278.96,0-15 Days
8208,U001,0200779051,AFFILI ,2020-04-12 07:13:55.250000000,2020.0,1930629888.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,11760.0,16-30 Days
8209,U001,0200790107,ROU trust,2020-03-26 10:49:37.664062500,2020.0,1930636909.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAC6,126377.11,0-15 Days
8210,U001,0200744019,TARG associates,2020-04-26 13:35:57.781250000,2020.0,1930756835.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAA8,82568.88,0-15 Days
8211,U001,0200769623,WAL-MAR corp,2020-05-14 08:00:52.898437500,2020.0,1930837441.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAH4,18890.65,0-15 Days
8212,U001,0200014556,ALBER ,2020-05-06 10:10:43.500000000,2020.0,1930797292.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAA8,14635.56,0-15 Days
8213,U001,0200759878,SA us,2020-04-14 03:14:02.314453125,2020.0,1930717791.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,94586.39,0-15 Days
8214,U001,0200020431,DEC ,2020-05-20 20:45:19.125000000,2020.0,1930860038.0,2020-05-05 00:00:00.000000000,2020-05-24 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAM4,12679.94,0-15 Days
8215,U001,0200769623,WAL-MAR foundation,2020-05-17 07:17:35.789062500,2020.0,1930842357.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAH4,2169.37,0-15 Days
8216,CA02,0140104423,METRO  us,2020-05-04 05:10:32.812500000,2020.0,2960628872.0,2020-04-19 00:00:00.000000000,2020-05-01 00:00:00.000000000,2020-04-21 00:00:00.000000000,CA10,122088.5016,0-15 Days
8217,U013,140103278,COS associates,2020-05-16 17:13:14.675781250,2020.0,1991841217.0,2020-03-17 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAUZ,12479.16,0-15 Days
8218,U001,0200769623,WAL-MAR systems,2020-05-24 08:00:52.898437500,2020.0,1930862991.0,2020-05-08 00:00:00.000000000,2020-05-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,NAH4,21490.18,0-15 Days
8219,U001,0200762301,C&S WH foundation,2020-05-13 03:23:09.000000000,2020.0,1930627433.0,2020-03-10 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAGD,53348.86,0-15 Days
8220,U001,0200769623,WAL-MAR corp,2020-04-26 08:00:52.898437500,2020.0,1930769651.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAH4,52738.86,0-15 Days
8221,U001,0200152991,JET trust,2020-03-23 19:58:38.320312500,2020.0,1930594977.0,2020-03-03 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAD1,5030.58,0-15 Days
8222,U001,0200769623,WAL-MAR associates,2020-04-30 08:00:52.898437500,2020.0,1930780306.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAH4,41483.49,0-15 Days
8223,U001,0200769623,WAL-MAR us,2020-04-21 08:00:52.898437500,2020.0,1930754142.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAH4,9143.25,0-15 Days
8224,U001,0200712187,SPAR ,2020-04-17 16:32:51.140625000,2020.0,1930730144.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAA8,52848.04,0-15 Days
8225,U001,0200785971,SYSCO  corp,2020-04-25 22:43:54.687500000,2020.0,1930687609.0,2020-03-23 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-03-23 00:00:00.000000000,NA32,19403.93,0-15 Days
8226,U001,0200726979,BJ'S  systems,2020-04-25 10:00:36.976562500,2020.0,1930779563.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAA8,125.15,0-15 Days
8227,CA02,140105686,SYSC corp,2020-05-12 06:51:36.593750000,2020.0,2960629366.0,2020-04-19 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-28 00:00:00.000000000,CA10,1679.9328000000003,0-15 Days
8228,U001,CCU013,KRAFT F foundation,2020-04-28 18:16:00.500000000,2020.0,1930665717.0,2020-03-18 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAX2,17222.8,31-45 Days
8229,U001,0200772670,ASSOCIAT co,2020-04-02 15:36:46.484375000,2020.0,1930664526.0,2020-03-17 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAU5,67562.6,0-15 Days
8230,U001,200148860,DOLLA ,2020-05-22 05:30:35.273437500,2020.0,1930877751.0,2020-05-08 00:00:00.000000000,2020-05-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,NAA8,79956.07,0-15 Days
8231,U001,0200769623,WAL-MAR ,2020-04-10 08:00:52.898437500,2020.0,1930700913.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,943.12,0-15 Days
8232,U001,0200769623,WAL-MAR co,2020-04-17 07:17:35.789062500,2020.0,1930729624.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAH4,41825.1,0-15 Days
8233,CA02,0140104225,SAVE-ON- corp,2020-05-01 06:43:06.375000000,2020.0,2960627702.0,2020-04-08 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-09 00:00:00.000000000,CA10,88693.14480000001,0-15 Days
8234,U001,0200762301,C&S WH foundation,2020-05-17 02:29:18.732421875,2020.0,1930845031.0,2020-05-02 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAC6,20556.48,0-15 Days
8235,U001,0200704045,RA in,2020-04-01 20:18:55.718750000,2020.0,1930666011.0,2020-03-17 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAA8,3704.53,0-15 Days
8236,U001,0200769623,WAL-MAR foundation,2020-05-14 08:00:52.898437500,2020.0,1930828058.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAH4,623.68,0-15 Days
8237,U001,0200772670,ASSOCIAT foundation,2020-03-21 15:36:46.484375000,2020.0,1930606260.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAU5,21219.62,0-15 Days
8238,U001,0200769623,WAL-MAR trust,2020-03-13 22:13:12.007812500,2020.0,1930577237.0,2020-02-29 00:00:00.000000000,2020-03-15 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAH4,16238.75,0-15 Days
8239,U001,0200762301,C&S WH corp,2020-04-25 02:29:18.732421875,2020.0,1930772809.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAC6,53536.41,0-15 Days
8240,U001,0200769623,WAL-MAR llc,2020-03-26 08:00:52.898437500,2020.0,1930624876.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAH4,27884.11,0-15 Days
8241,U001,0200769623,WAL-MAR corp,2020-04-14 08:00:52.898437500,2020.0,1930715593.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,17494.47,0-15 Days
8242,U001,0200769623,WAL-MAR llc,2020-03-30 08:00:52.898437500,2020.0,1930648325.0,2020-03-14 00:00:00.000000000,2020-03-29 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAH4,40010.53,0-15 Days
8243,U001,0200762301,C&S WH ,2020-03-25 02:29:18.732421875,2020.0,1930623801.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAC6,3620.35,0-15 Days
8244,U001,0200759878,SA ,2020-04-23 03:14:02.314453125,2020.0,1930756202.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAH4,32284.08,0-15 Days
8245,U001,0200769623,WAL-MAR ,2020-04-09 08:00:52.898437500,2020.0,1930683484.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,59274.41,0-15 Days
8246,U001,0200769623,WAL-MAR llc,2020-05-16 08:00:52.898437500,2020.0,1930842508.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAH4,47175.61,0-15 Days
8247,U001,0200769623,WAL-MAR foundation,2020-04-22 08:00:52.898437500,2020.0,1930752523.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAH4,426.66,0-15 Days
8248,U001,0200799367,MCL corp,2020-04-11 12:38:41.625000000,2020.0,1930671534.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAA8,15706.34,0-15 Days
8249,U001,0200744019,TARG corporation,2020-04-15 13:35:57.781250000,2020.0,1930710026.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,18095.02,0-15 Days
8250,U001,0200721222,GO co,2020-04-25 09:58:40.441406250,2020.0,1930772555.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,70880.61,0-15 Days
8251,U001,0200772595,SAFEW llc,2020-05-13 10:49:37.664062500,2020.0,1930830140.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAA8,12391.06,0-15 Days
8252,CA02,0140104423,METRO  ,2020-05-13 05:10:32.812500000,2020.0,2960630754.0,2020-04-30 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-30 00:00:00.000000000,CA10,60000.15060000001,0-15 Days
8253,U001,0200769623,WAL-MAR associates,2020-04-23 08:00:52.898437500,2020.0,1930758060.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAH4,42676.37,0-15 Days
8254,U001,0200794332,COST us,2020-05-19 05:00:09.097656250,2020.0,1930854622.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAAX,85587.57,0-15 Days
8255,U001,0200759878,SA associates,2020-04-18 03:14:02.314453125,2020.0,1930735249.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAH4,40698.08,0-15 Days
8256,U001,0200759878,SA ,2020-05-02 03:14:02.314453125,2020.0,1930794256.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAH4,23941.68,0-15 Days
8257,U001,0200769623,WAL-MAR associates,2020-03-27 08:00:52.898437500,2020.0,1930636729.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAH4,8152.17,0-15 Days
8258,U001,0200793568,SUPE corporation,2020-03-19 20:32:29.812500000,2020.0,1930589354.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,320.76,0-15 Days
8259,U001,0200769623,WAL-MAR in,2020-03-19 08:00:52.898437500,2020.0,1930593782.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAH4,35163.65,0-15 Days
8260,U001,0200726979,BJ'S  associates,2020-05-05 10:00:36.976562500,2020.0,1930801002.0,2020-04-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,NAA8,253.84,0-15 Days
8261,U001,0200769623,WAL-MAR co,2020-03-20 08:00:52.898437500,2020.0,1930593457.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAH4,72536.55,0-15 Days
8262,U001,0200117492,PE systems,2020-03-30 00:01:23.960937500,2020.0,1930636781.0,2020-03-14 00:00:00.000000000,2020-03-29 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAA8,45276.49,0-15 Days
8263,U001,0200020431,DEC associates,2020-04-07 20:45:19.125000000,2020.0,1930764973.0,2020-04-09 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM2,10609.58,0-15 Days
8264,CA02,0140105686,SYSC llc,2020-04-09 08:39:40.187500000,2020.0,2960620692.0,2020-03-17 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-26 00:00:00.000000000,CA10,37071.4266,0-15 Days
8265,U001,0200777735,NASH  us,2020-05-14 22:51:52.468750000,2020.0,1930838142.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAA8,107951.18,0-15 Days
8266,U001,0200760666,KEHE  trust,2020-04-26 05:24:55.117187500,2020.0,1930760408.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,7518.42,0-15 Days
8267,U001,0200769623,WAL-MAR ,2020-04-12 08:00:52.898437500,2020.0,1930696246.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAH4,37008.86,0-15 Days
8268,U001,0200759878,SA foundation,2020-05-05 19:45:40.023437500,2020.0,1930669938.0,2020-03-21 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAWP,108073.57,0-15 Days
8269,U001,0200769623,WAL-MAR llc,2020-03-24 08:00:52.898437500,2020.0,1930620811.0,2020-03-08 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAH4,67122.68,0-15 Days
8270,U001,0200779051,AFFILI trust,2020-04-27 06:51:54.875000000,2020.0,1930714682.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,22093.74,0-15 Days
8271,U001,0100030014,BASIX  in,2020-05-26 06:50:17.875000000,2020.0,1930833854.0,2020-04-28 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAD1,79959.0,0-15 Days
8272,U001,0200769623,WAL-MAR corp,2020-04-12 08:00:52.898437500,2020.0,1930707355.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAH4,30.64,0-15 Days
8273,CA02,0140106408,WAL-M ,2020-04-17 17:56:15.187500000,2020.0,2960625214.0,2020-03-28 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-28 00:00:00.000000000,CA10,61028.3934,0-15 Days
8274,U001,0200769623,WAL-MAR llc,2020-03-29 08:00:52.898437500,2020.0,1930646972.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAH4,31359.71,0-15 Days
8275,U001,0200752302,KROGER llc,2020-03-13 23:10:12.476562500,2020.0,1930577900.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,2646.76,0-15 Days
8276,U001,0200707822,PUBLI co,2020-04-26 03:08:00.984375000,2020.0,1930768636.0,2020-04-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,2020-04-10 00:00:00.000000000,NAA8,86382.62,0-15 Days
8277,U001,0200974851,RESTA corp,2020-04-23 05:29:37.210937500,2020.0,1930733281.0,2020-04-02 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAD1,3358.02,0-15 Days
8278,U001,0200794332,COST corp,2020-04-14 05:00:09.097656250,2020.0,1930716514.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAAX,51407.61,0-15 Days
8279,U001,0200723794,MID MO corp,2020-04-11 06:19:13.601562500,2020.0,1930705122.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAA8,114182.24,0-15 Days
8280,U001,0200762301,C&S WH corp,2020-04-28 02:29:18.732421875,2020.0,1930778685.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAC6,8397.91,0-15 Days
8281,U001,0200790107,ROU foundation,2020-03-25 10:49:37.664062500,2020.0,1930629926.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAC6,27018.99,0-15 Days
8282,U001,0200794332,COST associates,2020-03-20 05:00:09.097656250,2020.0,1930593629.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAAX,4393.11,0-15 Days
8283,CA02,0140104423,METRO  systems,2020-04-06 05:10:32.812500000,2020.0,2960622470.0,2020-03-21 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-24 00:00:00.000000000,CA10,222762.774,0-15 Days
8284,U001,0200726979,BJ'S  co,2020-05-10 10:00:36.976562500,2020.0,1930821957.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,1109.91,0-15 Days
8285,U001,0200707822,PUBLI trust,2020-03-22 03:08:00.984375000,2020.0,1930587795.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAA8,8876.65,0-15 Days
8286,U001,0200769623,WAL-MAR foundation,2020-03-25 08:00:52.898437500,2020.0,1930620399.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAH4,10854.47,0-15 Days
8287,U001,0200769623,WAL-MAR co,2020-04-08 08:00:52.898437500,2020.0,1930687060.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAH4,31058.19,0-15 Days
8288,U001,0200769623,WAL-MAR co,2020-03-21 08:00:52.898437500,2020.0,1930596140.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAH4,13793.48,0-15 Days
8289,U001,0200762301,C&S WH foundation,2020-03-17 02:29:18.732421875,2020.0,1930584564.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAC6,6220.37,0-15 Days
8290,U001,0200803720,DEC in,2020-04-05 09:08:47.890625000,2020.0,1930700102.0,2020-03-25 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM4,529.92,0-15 Days
8291,U001,200782001,GORDO associates,2020-05-09 13:15:01.980468750,2020.0,1930819109.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,26231.26,0-15 Days
8292,U001,0200769623,WAL-MAR corp,2020-03-27 08:00:52.898437500,2020.0,1930611745.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAH4,15346.5,0-15 Days
8293,U001,0200792734,MDV/ in,2020-04-01 12:38:41.625000000,2020.0,1930654372.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,50760.38,0-15 Days
8294,U001,0200793568,SUPE ,2020-04-09 20:32:29.812500000,2020.0,1930692500.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,9709.05,0-15 Days
8295,U001,0200762301,C&S WH llc,2020-03-27 02:29:18.732421875,2020.0,1930637441.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAC6,3600.16,0-15 Days
8296,U001,0200020431,DEC systems,2020-04-04 20:16:22.875000000,2020.0,1930676503.0,2020-03-20 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM4,251.76,0-15 Days
8297,U001,0200769623,WAL-MAR in,2020-04-06 08:00:52.898437500,2020.0,1930683466.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,51438.27,0-15 Days
8298,U001,0200357714,US  associates,2020-04-11 11:14:17.718750000,2020.0,1930687089.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,6516.3,0-15 Days
8299,U001,0200803720,DEC associates,2020-03-21 07:49:40.531250000,2020.0,1930617753.0,2020-03-07 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,6737.5,0-15 Days
8300,U001,0200769623,WAL-MAR corp,2020-05-09 08:00:52.898437500,2020.0,1930818021.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAH4,12781.33,0-15 Days
8301,U001,0200769623,WAL-MAR ,2020-05-19 08:00:52.898437500,2020.0,1930851963.0,2020-05-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAH4,13133.3,0-15 Days
8302,U001,200416837,DEC ,2020-04-04 20:16:22.875000000,2020.0,1930672163.0,2020-03-20 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM4,657.71,0-15 Days
8303,U001,0200769623,WAL-MAR us,2020-05-26 08:00:52.898437500,2020.0,1930885115.0,2020-05-10 00:00:00.000000000,2020-05-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,NAH4,45032.05,0-15 Days
8304,U001,0200762301,C&S WH associates,2020-03-20 02:29:18.732421875,2020.0,1930597323.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAC6,96711.44,0-15 Days
8305,U001,0200744019,TARG associates,2020-04-23 13:35:57.781250000,2020.0,1930744119.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAA8,2714.44,0-15 Days
8306,U001,0200744019,TARG corporation,2020-03-31 13:35:57.781250000,2020.0,1930632191.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,16337.2,0-15 Days
8307,U001,0200762301,C&S WH corp,2020-05-27 03:23:09.000000000,2020.0,1930685859.0,2020-03-24 00:00:00.000000000,2020-05-28 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAGD,3346.93,0-15 Days
8308,U001,0200186937,SYSC llc,2020-04-12 13:09:43.468750000,2020.0,1930605201.0,2020-03-10 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-10 00:00:00.000000000,NA32,5306.89,0-15 Days
